Date,hash_rate,mempool_size,block_size
2020-06-02,97074591.2805962,,
2020-06-03,,24044668.0,
2020-06-04,,,1.23647156291391
2020-06-06,133797229.464477,1508453.5,
2020-06-08,,2797257.0,1.15165127777778
2020-06-10,111952783.837623,2703710.5,
2020-06-12,,15242911.0,1.3554732208589
2020-06-14,116048617.392658,,
2020-06-15,,430154.0,
2020-06-16,,,1.22310094
2020-06-17,,7244205.5,
2020-06-18,97298323.0370428,,
2020-06-19,,7159804.0,
2020-06-20,,,1.10747741605839
2020-06-22,112206937.050783,1968250.0,
2020-06-24,,17960156.5,1.28815984892086
2020-06-26,128684878.855444,861496.5,
2020-06-28,,,0.9017818
2020-06-29,,342408.0,
2020-06-30,115344676.145677,,
2020-07-01,,5504659.0,
2020-07-02,,,1.13343739634146
2020-07-03,,20185503.5,
2020-07-04,123188120.488637,,
2020-07-06,,575982.0,1.2276441038961
2020-07-08,118480294.227925,3808315.5,
2020-07-10,,9535194.5,1.20817402484472
2020-07-12,119264931.938044,,
2020-07-13,,509972.5,
2020-07-14,,,1.2590924375
2020-07-15,,11769483.5,
2020-07-16,117268964.179098,,
2020-07-17,,47218219.5,
2020-07-18,,,1.27620218461538
2020-07-19,,39505911.0,
2020-07-20,121580323.15627,,
2020-07-22,,51135570.5,1.26073863194444
2020-07-24,138825759.064961,70378271.0,
2020-07-26,,31913083.5,1.34358736075949
2020-07-28,121437040.395232,,
2020-07-29,,49996920.0,
2020-07-30,,,1.28713702222222
2020-07-31,,63829951.0,
2020-08-01,114737065.752737,,
2020-08-02,,52047379.0,
2020-08-03,,,1.32687536419753
2020-08-05,108037091.110241,29917785.5,
2020-08-07,,38550829.0,1.30196069078947
2020-08-09,130649505.528664,2074729.0,
2020-08-11,,,1.28512614285714
2020-08-12,,7773650.5,
2020-08-13,123844534.076575,,
2020-08-14,,3704542.5,
2020-08-15,,,1.22985610897436
2020-08-16,,2961505.5,
2020-08-17,105309977.956271,,
2020-08-19,,32033149.5,1.2940598550724636
2020-08-21,130584372.66577661,11835925.0,
2020-08-23,,5087019.5,1.2518789681528668
2020-08-25,111720008.69546376,41544773.0,
2020-08-27,,,1.2688263100775197
2020-08-28,,36298980.0,
2020-08-29,127430634.91826336,,
2020-08-30,,16792948.0,
2020-08-31,,,1.1713169333333333
2020-09-01,,23598799.0,
2020-09-02,125685009.78239675,,
2020-09-04,,48238785.5,1.3000090814814818
2020-09-06,130921885.1899966,12953105.0,
2020-09-08,,6005493.0,1.2494731741935483
2020-09-10,136239328.01257572,,
2020-09-11,,14371568.0,
2020-09-12,,,1.0605390705882354
2020-09-13,,1066538.5,
2020-09-14,151760264.11527425,,
2020-09-15,,23625840.0,
2020-09-16,,,1.3091397677419347
2020-09-18,142275247.6080696,630137.0,
2020-09-20,,568268.5,1.0939701056338027
2020-09-22,123857644.31701957,28170861.5,
2020-09-24,,,1.2583973065693423
2020-09-25,,34621454.5,
2020-09-26,144020516.64769718,,
2020-09-27,,345310.5,
2020-09-28,,,1.244179666666667
2020-09-29,,15671555.0,
2020-09-30,149781337.3136051,,
2020-10-01,,43402333.0,
2020-10-02,,,1.2911459632352948
2020-10-04,151592064.050859,5446077.0,
2020-10-06,,14717688.0,1.3007073846153847
2020-10-08,155408725.01316798,17083652.5,
2020-10-10,,,1.2981888391608394
2020-10-11,,261176.0,
2020-10-12,142937654.4874199,,
2020-10-13,,16468745.5,
2020-10-14,,,1.1364574765100672
2020-10-15,,9062364.0,
2020-10-16,148693533.1916113,,
2020-10-18,,1361668.5,1.0830295916666666
2020-10-20,143146506.838782,8171514.0,
2020-10-22,,36635048.5,1.2839324233576632
2020-10-24,151099090.55204767,,
2020-10-25,,22390550.5,
2020-10-26,,,1.3404524545454544
2020-10-27,,44911970.5,
2020-10-28,99407296.41582084,,
2020-10-29,,72132482.0,
2020-10-30,,,1.2940942792792796
2020-11-01,124259120.51977606,54458789.5,
2020-11-03,,62962806.0,1.2825633857142864
2020-11-05,122675182.48120748,69949394.0,
2020-11-07,,57226924.5,1.3592373630136991
2020-11-09,154387134.41512507,,
2020-11-10,,2263685.0,
2020-11-11,,,1.2971731700680273
2020-11-12,,13422195.5,
2020-11-13,115998982.07406694,,
2020-11-14,,2192189.5,
2020-11-15,,,1.2052265199999999
2020-11-17,137334450.8705656,2904507.5,
2020-11-19,,14224675.5,1.3300628175182485
2020-11-21,147831351.5740483,5487682.5,
2020-11-23,,,1.2294749115646255
2020-11-24,,19713283.5,
2020-11-25,135584967.41998515,,
2020-11-26,,42339982.0,
2020-11-27,,,1.2851594480519473
2020-11-28,,16125423.0,
2020-11-29,135399801.26976258,,
2020-12-01,,39538383.0,1.2771752828947374
2020-12-03,149512250.29219317,42722799.0,
2020-12-05,,34809063.0,1.3423031666666674
2020-12-07,142846099.00528008,,
2020-12-08,,14553487.0,
2020-12-09,,,1.2758179136690648
2020-12-10,,18583771.5,
2020-12-11,131418411.08485769,,
2020-12-12,,17468808.5,
2020-12-13,,,1.174223993589744
2020-12-14,,16355885.0,
2020-12-15,129933875.82961763,,
2020-12-17,,50229298.5,1.2999028449612409
2020-12-19,146639659.8648542,43208020.0,
2020-12-21,,43570198.5,1.3453685
2020-12-23,142927263.41257942,,
2020-12-24,,53090909.5,
2020-12-25,,,1.2858441805555554
2020-12-26,,40137185.5,
2020-12-27,137358668.73416725,,
2020-12-28,,48513436.0,
2020-12-29,,,1.2766434473684216
2020-12-31,153482070.38176647,54849978.5,
2021-01-02,,4742395.0,1.3956372450331127
2021-01-04,159954205.87979275,23876867.5,
2021-01-06,,,1.2936679209039559
2021-01-07,,28556964.5,
2021-01-08,136839436.24398455,,
2021-01-09,,88651362.0,
2021-01-10,,,1.282691371069182
2021-01-11,,91108600.5,
2021-01-12,151611247.4016758,,
2021-01-14,,87537202.0,1.2964830204081637
2021-01-16,150586847.08139417,72221488.5,
2021-01-18,,79488407.0,1.3425268551724134
2021-01-20,144440445.1597046,89456771.5,
2021-01-22,,,1.283418816901409
2021-01-23,,93198391.0,
2021-01-24,143884925.38771522,,
2021-01-25,,80898931.0,
2021-01-26,,,1.360394142857143
2021-01-27,,74648449.0,
2021-01-28,150095785.47639358,,
2021-01-30,,66767581.5,1.3017438382352942
2021-02-01,124217201.7735671,88103993.5,
2021-02-03,,82860540.0,1.301816320000001
2021-02-05,174939225.83110696,,
2021-02-06,,79646857.0,
2021-02-07,,,1.3935527884615386
2021-02-08,,73841807.5,
2021-02-09,152367873.16992718,,
2021-02-10,,78772519.5,
2021-02-11,,,1.2711824186046514
2021-02-13,167285007.6061438,79394023.0,
2021-02-15,,86718821.0,1.3219647549668876
2021-02-17,147040325.15699264,86443429.5,
2021-02-19,,,1.328641823529411
2021-02-20,,76819835.5,
2021-02-21,152267677.07260144,,
2021-02-22,,76835724.5,
2021-02-23,,,1.298336511811023
2021-02-24,,78572268.5,
2021-02-25,168466366.12287825,,
2021-02-26,,79901289.5,
2021-02-27,,,1.2918701656050957
2021-03-01,140388638.43573186,86689615.0,
2021-03-03,,85681552.0,1.301007401315789
2021-03-05,160906977.89941573,84739956.0,
2021-03-07,,,1.3697756849315073
2021-03-08,,92873123.0,
2021-03-09,149267953.88308737,,
2021-03-10,,91162410.0,
2021-03-11,,,1.2848289015151508
2021-03-12,,76343024.5,
2021-03-13,152466552.89486787,,
2021-03-15,,72967309.0,1.3563101891891882
2021-03-17,145003155.2007135,82154262.5,
2021-03-19,,77107722.0,1.3230333175675675
2021-03-21,169563074.61598912,,
2021-03-22,,93126537.5,
2021-03-23,,,1.3523681428571432
2021-03-24,,88736277.5,
2021-03-25,167389189.0439892,,
2021-03-26,,105435313.5,
2021-03-27,,,1.2981473333333333
2021-03-29,164128360.68598944,80557475.0,
2021-03-31,,84288324.5,1.3453399490445856
2021-04-02,160517766.38346806,89812457.0,
2021-04-04,,85379575.0,1.3700521849315066
2021-04-06,165624244.467784,,
2021-04-07,,90181298.5,
2021-04-08,,,1.3142138507462682
2021-04-09,,86708176.0,
2021-04-10,180576433.20445892,,
2021-04-11,,82007859.5,
2021-04-12,,,1.3456407430555561
2021-04-14,155272729.1885475,82933581.0,
2021-04-16,,83923127.5,1.3172985533980583
2021-04-18,145361065.33971703,77272309.5,
2021-04-20,,,1.3298666718750003
2021-04-21,,75321660.0,
2021-04-22,167634131.8030608,,
2021-04-23,,76084829.0,
2021-04-24,,,1.3262256896551727
2021-04-25,,86394515.5,
2021-04-26,133638398.78006244,,
2021-04-28,,87356631.5,1.3116247676056327
2021-04-30,169978665.11499172,85820878.0,
2021-05-02,,83044099.5,1.407752259459459
2021-05-04,185429301.3867602,,
2021-05-05,,68288024.0,
2021-05-06,,,1.3617653764705882
2021-05-07,,45416702.0,
2021-05-08,175184588.60296133,,
2021-05-09,,39019578.5,
2021-05-10,,,1.3744467444444441
2021-05-11,,24060690.0,
2021-05-12,176209059.88134116,,
2021-05-14,,27958165.5,1.3155430373134331
2021-05-16,164348929.98192218,30398030.0,
2021-05-18,,69588869.5,1.3321869600000005
2021-05-20,139447576.95435822,,
2021-05-21,,72705349.5,
2021-05-22,,,1.2895503362068967
2021-05-23,,68461278.0,
2021-05-24,156878524.07365298,,
2021-05-25,,89280134.0,
2021-05-26,,,1.3001551639344262
2021-05-28,148163050.51400563,71637018.0,
2021-05-30,,13389044.0,1.4991831736111114
2021-06-01,148572947.38247102,23616189.0,
2021-06-03,,,1.2936538027210884
2021-06-04,,5201346.0,
2021-06-05,137063775.4021388,,
2021-06-06,,2673044.5,
2021-06-07,,,1.2507247218045112
2021-06-08,,3610581.5,
2021-06-09,131832333.59289683,,
2021-06-11,,21721798.5,1.401894276190477
2021-06-13,136724465.12868512,2089398.5,
2021-06-15,,5606217.0,1.294162251908396
2021-06-17,128812374.13671976,1310620.0,
2021-06-19,,,1.1876399029126212
2021-06-20,,27419183.0,
2021-06-21,104040763.72581212,,
2021-06-22,,24218088.5,
2021-06-23,,,1.3926188613861386
2021-06-24,,26980104.0,
2021-06-25,108995085.80799364,,
2021-06-27,,11711385.5,1.4248974915254242
2021-06-29,89177797.47926754,32206032.5,
2021-07-01,,68988434.5,1.392820968421053
2021-07-03,98706076.21227616,,
2021-07-04,,26867136.5,
2021-07-05,,,1.3275864469696965
2021-07-06,,6212296.0,
2021-07-07,87820755.10899657,,
2021-07-08,,3574052.0,
2021-07-09,,,1.2597139847328243
2021-07-11,89248734.86686642,994290.5,
2021-07-13,,1306746.0,1.159622036764706
2021-07-15,91390704.50367121,7039296.5,
2021-07-17,,,0.7849456643356646
2021-07-18,,245336.5,
2021-07-19,115543619.13247934,,
2021-07-20,,4346799.5,
2021-07-21,,,1.0920549172413792
2021-07-22,,906890.0,
2021-07-23,91755226.95814537,,
2021-07-24,,615634.0,
2021-07-25,,,0.7927888300653594
2021-07-27,115543619.13247934,1181226.0,
2021-07-29,,2451119.0,1.0221618375000003
2021-07-31,112465862.12588961,652000.5,
2021-08-02,,,1.2678562447552448
2021-08-03,,266882.5,
2021-08-04,98004603.29610927,,
2021-08-05,,1332094.5,
2021-08-06,,,1.0376195408805027
2021-08-07,,168545.5,
2021-08-08,113858289.12342106,,
2021-08-10,,744213.5,0.9898545696969694
2021-08-12,108813934.5420037,678828.0,
2021-08-14,,1048809.5,0.7645612256097561
2021-08-16,124500915.70761941,,
2021-08-17,,22175012.5,
2021-08-18,,,1.2484088740740737
2021-08-19,,509674.5,
2021-08-20,123727618.0945286,,
2021-08-21,,2046687.5,
2021-08-22,,,0.8382142499999998
2021-08-24,119087832.41598378,204105.0,
2021-08-26,,565538.0,1.0190372054794523
2021-08-28,123466373.91035247,3380853.0,
2021-08-30,,7680243.0,1.1784164074074073
2021-09-01,119963781.7426829,,
2021-09-02,,3271792.5,
2021-09-03,,,1.2684944999999996
2021-09-04,,671486.0,
2021-09-05,143606278.8744525,,
2021-09-06,,500287.5,
2021-09-07,,,1.140718496732026
2021-09-09,125412870.36132078,2198829.5,
2021-09-11,,1501975.5,1.0829645540540538
2021-09-13,145552163.4120438,5354953.5,
2021-09-15,,,1.3316786619718306
2021-09-16,,7123424.5,
2021-09-17,134567094.4752858,,
2021-09-18,,1092558.0,
2021-09-19,,,0.7703830312499999
2021-09-20,,5797778.5,
2021-09-21,113928907.44351819,,
2021-09-23,,1681746.5,1.0165784606060606
2021-09-25,135990412.4848306,1554088.0,
2021-09-27,,3865073.0,1.051818432258064
2021-09-29,122769122.38213871,,
2021-09-30,,19199412.5,
2021-10-01,,,1.237001442857143
2021-10-02,,913574.0,
2021-10-03,141656679.6716985,,
2021-10-04,,2798520.5,
2021-10-05,,,1.274705579268293
2021-10-06,,27027028.0,
2021-10-07,139433297.2697835,,
2021-10-09,,2169228.5,1.2898361066666668
2021-10-11,144377740.43537864,10831240.0,
2021-10-13,,442436.5,1.1073083550295861
2021-10-15,139433297.2697835,,
2021-10-16,,2432599.0,
2021-10-17,,,0.9033513624999998
2021-10-18,,1905204.5,
2021-10-19,154737198.72913387,,
2021-10-20,,26864110.0,
2021-10-21,,,1.5127835810810817
2021-10-23,144754153.64983496,342301.0,
2021-10-25,,222289.0,1.1017196868131867
2021-10-27,156733807.7449937,397661.5,
2021-10-29,,,1.067304087719298
2021-10-30,,1609287.0,
2021-10-31,140175299.14944655,,
2021-11-01,,1896867.5,
2021-11-02,,,1.2504379936708858
2021-11-03,,348028.5,
2021-11-04,153966937.6477702,,
2021-11-06,,413211.5,0.9210429545454545
2021-11-08,145353402.67446837,3042333.0,
2021-11-10,,11311793.0,1.3629159463087253
2021-11-12,152890245.77610743,1645974.5,
2021-11-14,,,0.8807973885350316
2021-11-15,,1842698.0,
2021-11-16,169070703.34607086,,
2021-11-17,,6950569.0,
2021-11-18,,,1.2678713680555558
2021-11-19,,5182915.5,
2021-11-20,163435013.23453516,,
2021-11-22,,138321.0,1.1951970070921982
2021-11-24,176960669.50222084,3787382.5,
2021-11-26,,2054693.0,1.3427292424242419
2021-11-28,155225116.619112,,
2021-11-29,,175931.0,
2021-11-30,,,1.2441733059701492
2021-12-01,,33428382.5,
2021-12-02,172098304.91522342,,
2021-12-03,,2073138.5,
2021-12-04,,,1.0918122903225806
2021-12-06,190973602.87366727,567239.0,
2021-12-08,,294928.0,0.9516034523809525
2021-12-10,173208616.55983782,6490394.5,
2021-12-12,,,0.8631154714285717
2021-12-13,,222321.5,
2021-12-14,178007627.4567432,,
2021-12-15,,9578044.0,
2021-12-16,,,1.275047686956522
2021-12-17,,28865974.5,
2021-12-18,153952542.66529143,,
2021-12-19,,280042.5,
2021-12-20,,,1.2485019027777782
2021-12-22,178007627.4567432,1025549.5,
2021-12-24,,42727165.5,1.239346907284769
2021-12-26,161682278.52670813,346868.5,
2021-12-28,,,1.4707452537313435
2021-12-29,,3928781.5,
2021-12-30,143583516.00506175,,
2021-12-31,,9111778.5,
2022-01-01,,,0.6976989127906976
2022-01-02,,2548783.5,
2022-01-03,168921783.5353667,,
2022-01-05,,946180.5,1.2350029666666666
2022-01-07,168921783.5353667,230201.5,
2022-01-09,,637335.0,0.929576858156028
2022-01-11,191422128.4364691,,
2022-01-12,,3608615.5,
2022-01-13,,,0.9503274134078212
2022-01-14,,3200844.5,
2022-01-15,201114388.10413846,,
2022-01-16,,155347.0,
2022-01-17,,,1.112459049689441
2022-01-19,209595115.3133491,307953.0,
2022-01-21,,2171403.5,1.4104563582089547
2022-01-23,186746029.1281284,211256.0,
2022-01-25,,1022886.5,1.0729042434210527
2022-01-27,173501629.89918315,,
2022-01-28,,1267715.5,
2022-01-29,,,1.044287523489933
2022-01-30,,1193106.0,
2022-01-31,189394908.97391748,,
2022-02-01,,8400007.0,
2022-02-02,,,1.190933980392157
2022-02-04,172445464.54596007,768719.0,
2022-02-06,,911184.5,1.0865664230769239
2022-02-08,204326154.12338364,6923042.5,
2022-02-10,,,1.3890481632653064
2022-02-11,,32894134.0,
2022-02-12,248110330.00696588,,
2022-02-13,,271934.0,
2022-02-14,,,1.058443359477124
2022-02-15,,2348647.5,
2022-02-16,206979740.54057044,,
2022-02-18,,3651749.0,1.2964360895522393
2022-02-20,200196675.81507933,350604.5,
2022-02-22,,1668038.5,1.0979872565789475
2022-02-24,183513619.49715608,,
2022-02-25,,2255402.5,
2022-02-26,,,1.1652993200000008
2022-02-27,,502581.5,
2022-02-28,214099222.7466821,,
2022-03-01,,10115212.5,
2022-03-02,,,1.5223956323529415
2022-03-03,,4018304.0,
2022-03-04,190365286.64550212,,
2022-03-06,,2015588.5,1.067880190839695
2022-03-08,202691096.5721893,2279265.0,
2022-03-10,,967869.0,1.2813420689655166
2022-03-12,213647372.0625779,,
2022-03-13,,226396.5,
2022-03-14,,,1.1300726797385627
2022-03-15,,931570.0,
2022-03-16,212277837.6262793,,
2022-03-17,,2730940.0,
2022-03-18,,,1.280325048951049
2022-03-20,210160951.25482893,1452747.0,
2022-03-22,,885662.5,1.1143182147651007
2022-03-24,195149454.73662692,3436590.5,
2022-03-26,,,0.9220958571428579
2022-03-27,,1549832.0,
2022-03-28,216984358.7631026,,
2022-03-29,,689824.5,
2022-03-30,,,1.3210638370370367
2022-03-31,,14358731.0,
2022-04-01,200371606.28467658,,
2022-04-03,,477164.5,1.0614160647482012
2022-04-05,206055907.17218518,847315.5,
2022-04-07,,5075125.0,1.279268282608696
2022-04-09,217424508.94720227,325609.5,
2022-04-11,,,1.3055368686131383
2022-04-12,,1646292.5,
2022-04-13,198950531.06279945,,
2022-04-14,,4838531.0,
2022-04-15,,,1.0117503987341767
2022-04-16,,286262.0,
2022-04-17,231514552.3256366,,
2022-04-19,,1773069.0,1.3595550564516126
2022-04-21,237127026.3214096,6876213.5,
2022-04-23,,1387761.0,0.9530271840490804
2022-04-25,227305196.82880685,,
2022-04-26,,281362.5,
2022-04-27,,,1.0623186764705885
2022-04-28,,1100439.5,
2022-04-29,222163205.20796743,,
2022-04-30,,939544.0,
2022-05-01,,,0.8749842634730544
2022-05-03,222163205.20796743,356752.5,
2022-05-05,,24753401.5,1.4194339617834393
2022-05-07,211795588.96492898,1167401.5,
2022-05-09,,,1.2456847225806449
2022-05-10,,1187079.5,
2022-05-11,225257597.8912952,,
2022-05-12,,112665583.0,
2022-05-13,,,1.3054267105263158
2022-05-14,,87932676.0,
2022-05-15,189527082.3637104,,
2022-05-17,,19321883.0,1.4602010884353747
2022-05-19,189527082.3637104,709715.0,
2022-05-21,,1242247.0,1.0711926814814818
2022-05-23,248560108.0179809,,
2022-05-24,,1872369.5,
2022-05-25,,,1.3547298888888881
2022-05-26,,1153418.5,
2022-05-27,205096744.96660265,,
2022-05-28,,212999.5,
2022-05-29,,,1.021936020134228
2022-05-30,,1147608.5,
2022-05-31,216986411.34147817,,
2022-06-02,,1093306.0,1.4238328000000002
2022-06-04,206582953.2634621,2259081.5,
2022-06-06,,599312.5,1.212194793333333
2022-06-08,266405768.7361438,,
2022-06-09,,245129.0,
2022-06-10,,,1.1401990816326533
2022-06-11,,1464686.0,
2022-06-12,191184617.31646615,,
2022-06-13,,33953622.5,
2022-06-14,,,1.44310098630137
2022-06-16,179141491.81621632,1007685.5,
2022-06-18,,4138594.5,1.1938977371794866
2022-06-20,198711570.75412232,6249539.0,
2022-06-22,,,1.27878376744186
2022-06-23,,266755.5,
2022-06-24,189622396.21199957,,
2022-06-25,,1884938.5,
2022-06-26,,,1.2713079347826082
2022-06-27,,17852055.5,
2022-06-28,214611394.16241816,,
2022-06-30,,1870083.0,1.0714789883040936
2022-07-02,202851865.7151624,534231.0,
2022-07-04,,587512.5,1.1054568181818174
2022-07-06,186682514.1001857,10347845.5,
2022-07-08,,,1.2341333243243247
2022-07-09,,586471.0,
2022-07-10,221726603.8502846,,
2022-07-11,,1717708.0,
2022-07-12,,,1.2042947350993374
2022-07-13,,21331657.0,
2022-07-14,179699992.6629758,,
2022-07-16,,193477.0,1.0242224864864866
2022-07-18,189844347.0874986,1982024.5,
2022-07-20,,17815546.5,1.3745806507936507
2022-07-22,181711862.6387281,,
2022-07-23,,1006241.5,
2022-07-24,,,0.857081280254777
2022-07-25,,415835.0,
2022-07-26,220256803.19845834,,
2022-07-27,,1505592.5,
2022-07-28,,,1.3485174680851058
2022-07-30,177582047.57875702,245607.5,
2022-08-01,,572941.5,1.287020713235293
2022-08-03,199607727.89860287,4940225.5,
2022-08-05,,,1.1568546066666667
2022-08-06,,8772787.5,
2022-08-07,222690688.3419183,,
2022-08-08,,881487.5,
2022-08-09,,,1.2713887412587412
2022-08-10,,3804117.5,
2022-08-11,196079851.3702425,,
2022-08-12,,370562.0,
2022-08-13,,,1.0838953021582733
2022-08-15,203082703.20489404,543795.0,
2022-08-17,,6091222.0,1.3302055658914733
2022-08-19,250867150.78611156,884485.0,
2022-08-21,,,0.945787136986302
2022-08-22,,170313.5,
2022-08-23,242410954.69219768,,
2022-08-24,,724982.5,
2022-08-25,,,1.09452965408805
2022-08-26,,1815703.0,
2022-08-27,204358072.2695853,,
2022-08-29,,119333.5,1.1406837452229301
2022-08-31,219862688.89188153,1777089.5,
2022-09-02,,12535895.5,1.4075855891472864
2022-09-04,258699436.01770127,,
2022-09-05,,478788.0,
2022-09-06,,,1.258158725352113
2022-09-07,,512406.5,
2022-09-08,195564454.60861945,,
2022-09-09,,4884214.5,
2022-09-10,,,1.0515057770700633
2022-09-12,235601272.08754936,2758281.5,
2022-09-14,,3516769.5,1.4709224173228346
2022-09-16,203901883.4393143,4421599.0,
2022-09-18,,248976.0,0.945075824675325
2022-09-20,242133486.58418575,,
2022-09-21,,507044.5,
2022-09-22,,,1.2255284843749998
2022-09-23,,4227261.5,
2022-09-24,232575585.79796788,,
2022-09-25,,553411.0,
2022-09-26,,,1.1799564199999992
2022-09-28,234283743.87934902,300898.5,
2022-09-30,,410942.5,1.1372198106508877
2022-10-02,244753784.95094424,1414172.5,
2022-10-04,,,1.1114347484662572
2022-10-05,,323236.0,
2022-10-06,247871667.56178424,,
2022-10-07,,449738.5,
2022-10-08,,,0.8557131257142854
2022-10-09,,748178.0,
2022-10-10,281762541.4868823,,
2022-10-12,,607073.0,1.2116567372262772
2022-10-14,276154660.02324307,7016190.0,
2022-10-16,,4423491.5,0.9598758472222225
2022-10-18,251371549.5083366,,
2022-10-19,,14567709.0,
2022-10-20,,,1.22090355862069
2022-10-21,,2216671.0,
2022-10-22,240750216.43051958,,
2022-10-23,,2878932.0,
2022-10-24,,,1.2878035514705892
2022-10-25,,15538701.5,
2022-10-26,283822315.2658024,,
2022-10-28,,410862.5,1.149426201257862
2022-10-30,247200081.03795698,6446848.0,
2022-11-01,,4280839.5,1.3080747430555557
2022-11-03,300302320.6683329,,
2022-11-04,,1419461.5,
2022-11-05,,,1.1651228807947012
2022-11-06,,689578.0,
2022-11-07,263186945.48747677,,
2022-11-08,,3402746.0,
2022-11-09,,,1.3109500604026854
2022-11-11,244879481.2695022,1631884.5,
2022-11-13,,768693.5,1.210634914728682
2022-11-15,283256116.39382714,140703018.0,
2022-11-17,,,1.3021999347826085
2022-11-18,,92462145.5,
2022-11-19,268636445.8702748,,
2022-11-20,,5088263.5,
2022-11-21,,,1.4224287286821715
2022-11-22,,7339189.0,
2022-11-23,258991482.2471786,,
2022-11-25,,6247279.0,1.506700536585366
2022-11-27,249807387.13203046,968718.0,
2022-11-29,,275066.5,1.3612361221374047
2022-12-01,281033310.52353424,7188522.5,
2022-12-03,,,1.3185752137404583
2022-12-04,,674972.0,
2022-12-05,268175577.36232677,,
2022-12-06,,2756787.5,
2022-12-07,,,1.0295061976744189
2022-12-08,,578623.5,
2022-12-09,258748833.58216918,,
2022-12-11,,751776.5,0.9720994421768707
2022-12-13,280878668.0332757,452388.5,
2022-12-15,,519406.0,1.235629726618705
2022-12-17,234916704.1732852,,
2022-12-18,,475035.5,
2022-12-19,,,1.3223222941176473
2022-12-20,,1736022.0,
2022-12-21,251387886.90897432,,
2022-12-22,,4218444.5,
2022-12-23,,,1.2620145833333334
2022-12-25,247871972.40675086,262388.0,
2022-12-27,,3212751.0,1.3764050521739133
2022-12-29,247871972.40675086,414711.0,
2022-12-31,,,1.0717108461538463
2023-01-01,,213057.0,
2023-01-02,274241331.1734265,,
2023-01-03,,1703056.0,
2023-01-04,,,1.2244501678321678
2023-01-05,,2018523.5,
2023-01-06,305064103.23047346,,
2023-01-07,,1427518.5,
2023-01-08,,,0.9051754509803915
2023-01-10,286421296.9219445,25328179.0,
2023-01-12,,4851854.5,1.3506500198675497
2023-01-14,289810898.0689498,1355624.0,
2023-01-16,,,1.260744619047619
2023-01-17,,2504003.0,
2023-01-18,261608422.14007932,,
2023-01-19,,2019810.0,
2023-01-20,,,1.293477098484848
2023-01-21,,301375.0,
2023-01-22,282163369.59394276,,
2023-01-24,,1719646.5,1.3420454263565889
2023-01-26,289637895.9408021,2635227.5,
2023-01-28,,280481.0,0.9601554166666668
2023-01-30,269948142.5149194,,
2023-01-31,,5168673.0,
2023-02-01,,,1.5758903795620436
2023-02-02,,285524.5,
2023-02-03,260167412.7136542,,
2023-02-04,,5332489.0,
2023-02-05,,,1.6290970592105256
2023-02-07,277772726.3559315,32669795.0,
2023-02-09,,52364715.0,2.1439365370370354
2023-02-11,291465748.0777028,62373975.0,
2023-02-13,,70586955.5,2.162067403846153
2023-02-15,317275458.3617154,,
2023-02-16,,70075516.5,
2023-02-17,,,2.048259181818183
2023-02-18,,41502780.0,
2023-02-19,315328983.1570423,,
2023-02-20,,18812213.0,
2023-02-21,,,2.0447599341317373
2023-02-23,332847259.9991002,16552701.0,
2023-02-25,,11341568.0,1.8469322429906543
2023-02-27,299630548.4861114,30739244.5,
2023-03-01,,,2.1105205823529407
2023-03-02,,23799324.5,
2023-03-03,359556658.1833338,,
2023-03-04,,47537750.0,
2023-03-05,,,1.9336509612903225
2023-03-06,,44997663.5,
2023-03-07,353136003.57291716,,
2023-03-09,,65985861.5,1.825581814814815
2023-03-11,357219695.9219277,59053504.5,
2023-03-13,,72147005.0,2.0660502038216557
2023-03-15,318250274.5486265,,
2023-03-16,,61103506.0,
2023-03-17,,,1.9005259047619045
2023-03-18,,56232360.0,
2023-03-19,320415242.4026988,,
2023-03-20,,67198384.5,
2023-03-21,,,1.9889303517241388
2023-03-22,,66676551.5,
2023-03-23,398152679.74955547,,
2023-03-25,,66565286.5,2.090348034482757
2023-03-27,344632512.6727259,63088566.0,
2023-03-29,,67430897.5,2.014914578231293
2023-03-31,328332326.2625294,,
2023-04-01,,67947140.5,
2023-04-02,,,1.8760888859060403
2023-04-03,,65494725.0,
2023-04-04,377232885.49311894,,
2023-04-05,,68856780.5,
2023-04-06,,,1.9575785124999996
2023-04-08,349935510.5526316,55930416.5,
2023-04-10,,69768719.5,1.6222206178861787
2023-04-12,380882188.3566059,64512917.0,
2023-04-14,,,1.7771835642857152
2023-04-15,,63329803.5,
2023-04-16,295183695.97636956,,
2023-04-17,,52479109.0,
2023-04-18,,,1.7747481987951808
2023-04-19,,13090443.5,
2023-04-20,319313867.4340018,,
2023-04-22,,8539790.5,1.6861164899328858
2023-04-24,341432463.6274834,3639423.0,
2023-04-26,,23409505.0,1.6074717538461532
2023-04-28,355961504.6329083,40101355.0,
2023-04-30,,,1.6470233513513513
2023-05-01,,23250781.0,
2023-05-02,312374381.6166337,,
2023-05-03,,51835549.5,
2023-05-04,,,1.5963185958904111
2023-05-05,,24176753.5,
2023-05-06,355568840.1119249,,
2023-05-08,,14248988.5,1.7029231678832117
2023-05-10,405682569.25521636,82903943.5,
2023-05-12,,123709584.5,1.670210177304964
2023-05-14,415228041.47298616,,
2023-05-15,,114969972.0,
2023-05-16,,,1.7140523071895428
2023-05-17,,139772098.0,
2023-05-18,344768089.144806,,
2023-05-19,,152785607.0,
2023-05-20,,,1.7098359465648862
2023-05-22,354690591.1309403,153588509.0,
